일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2015/07/10","3914.78","-2.14","-0.05","3933.88","3933.88","3902.26","45444.0","3545619.0","9.33489661E8"
"2015/07/09","3916.92","19.09","0.49","3868.51","3916.92","3840.64","50716.0","3838852.0","9.33580004E8"
"2015/07/08","3897.83","-53.27","-1.35","3962.33","3962.78","3897.83","48200.0","3679775.0","9.27875361E8"
"2015/07/07","3951.10","-2.09","-0.05","3972.85","3975.14","3923.06","53543.0","4260647.0","9.39714872E8"
"2015/07/06","3953.19","-101.06","-2.49","4001.54","4020.41","3949.91","49613.0","3137529.0","9.41017122E8"
"2015/07/03","4054.25","-12.23","-0.30","4068.22","4069.73","4033.64","41678.0","2776298.0","9.66066198E8"
"2015/07/02","4066.48","1.05","0.03","4079.92","4081.35","4057.24","53208.0","3757826.0","9.70122556E8"
"2015/07/01","4065.43","35.70","0.89","4031.15","4070.53","4019.09","56350.0","3688862.0","9.68385095E8"
"2015/06/30","4029.73","19.61","0.49","4000.31","4030.43","3994.54","43899.0","3046392.0","9.58747147E8"
"2015/06/29","4010.12","-44.30","-1.09","3992.68","4017.67","3988.52","51893.0","3251314.0","9.53471531E8"
"2015/06/26","4054.42","11.65","0.29","4037.07","4066.14","4030.67","48894.0","3378373.0","9.63740567E8"
"2015/06/25","4042.77","-19.42","-0.48","4047.29","4055.13","4040.10","47341.0","3141546.0","9.60606596E8"
"2015/06/24","4062.19","13.13","0.32","4061.14","4064.70","4044.56","43428.0","3016316.0","9.65548521E8"
"2015/06/23","4049.06","48.44","1.21","4034.92","4066.62","4024.83","56360.0","3240891.0","9.64245819E8"
"2015/06/22","4000.62","17.54","0.44","4011.53","4030.72","3991.72","43296.0","2795453.0","9.51390976E8"
"2015/06/19","3983.08","-0.38","-0.01","4011.41","4012.09","3982.65","61674.0","3532959.0","9.47018995E8"
"2015/06/18","3983.46","-0.91","-0.02","4004.58","4015.47","3979.36","47656.0","3340123.0","9.46594971E8"
"2015/06/17","3984.37","15.11","0.38","3979.33","3987.95","3957.61","44492.0","3275992.0","9.45295393E8"
"2015/06/16","3969.26","-30.49","-0.76","4002.61","4003.24","3933.65","57196.0","3800340.0","9.42305705E8"
"2015/06/15","3999.75","-16.94","-0.42","3995.42","4012.01","3979.55","37644.0","2861435.0","9.48504695E8"
"2015/06/12","4016.69","-16.98","-0.42","4057.77","4067.80","4004.73","49572.0","3598497.0","9.53377393E8"
"2015/06/11","4033.67","-2.51","-0.06","4062.97","4067.62","4027.20","74409.0","4384285.0","9.34606491E8"
"2015/06/10","4036.18","-16.47","-0.41","4086.64","4088.58","4034.66","54862.0","3658256.0","9.34759813E8"
"2015/06/09","4052.65","-9.33","-0.23","4056.90","4078.38","4042.51","45146.0","3294924.0","9.40462464E8"
"2015/06/08","4061.98","-3.70","-0.09","4066.94","4070.04","4043.02","50430.0","3501025.0","9.44371587E8"
"2015/06/05","4065.68","-7.16","-0.18","4053.71","4083.90","4051.35","52401.0","3894388.0","9.47178723E8"
"2015/06/04","4072.84","6.00","0.15","4077.42","4099.09","4057.78","64225.0","4990425.0","9.4884773E8"
"2015/06/03","4066.84","-28.99","-0.71","4100.83","4119.91","4058.86","49590.0","3648501.0","9.43361146E8"
"2015/06/02","4095.83","-51.59","-1.24","4146.46","4157.33","4091.46","50197.0","3788023.0","9.51362404E8"
"2015/06/01","4147.42","-26.55","-0.64","4168.28","4170.46","4125.13","47205.0","3393638.0","9.62439952E8"
"2015/05/29","4173.97","11.94","0.29","4159.43","4196.24","4152.57","65601.0","4849082.0","9.69597826E8"
"2015/05/28","4162.03","-2.72","-0.07","4180.90","4194.60","4162.03","55028.0","4134011.0","9.66952263E8"
"2015/05/27","4164.75","-77.72","-1.83","4218.94","4223.06","4157.85","66743.0","5328477.0","9.67037851E8"
"2015/05/26","4242.47","-12.16","-0.29","4249.14","4253.77","4216.40","59809.0","4316536.0","9.85386963E8"
"2015/05/22","4254.63","59.12","1.41","4211.38","4254.63","4208.42","45461.0","2979415.0","9.85397408E8"
"2015/05/21","4195.51","-49.20","-1.16","4242.82","4244.89","4192.95","41929.0","2820873.0","9.73564456E8"
"2015/05/20","4244.71","34.65","0.82","4224.25","4246.96","4217.42","42055.0","2919949.0","9.84441384E8"
"2015/05/19","4210.06","8.25","0.20","4200.40","4226.21","4182.14","42798.0","3022168.0","9.75612357E8"
"2015/05/18","4201.81","10.45","0.25","4191.45","4201.81","4176.66","40823.0","2969031.0","9.72953344E8"
"2015/05/15","4191.36","-41.07","-0.97","4255.94","4259.71","4187.49","48812.0","3686750.0","9.69823836E8"
"2015/05/14","4232.43","4.54","0.11","4223.92","4234.91","4212.68","40822.0","2930272.0","9.780867E8"
"2015/05/13","4227.89","31.46","0.75","4201.35","4232.69","4200.33","42205.0","2971339.0","9.7666265E8"
"2015/05/12","4196.43","0.55","0.01","4203.00","4211.34","4182.37","41340.0","2618369.0","9.68064054E8"
"2015/05/11","4195.88","4.68","0.11","4231.45","4235.05","4195.88","39822.0","2791838.0","9.69848883E8"
"2015/05/08","4191.20","-26.89","-0.64","4211.73","4223.29","4191.15","39967.0","2935370.0","9.68055071E8"
"2015/05/07","4218.09","-31.27","-0.74","4233.17","4237.09","4182.57","56008.0","3230412.0","9.75206481E8"
"2015/05/06","4249.36","-45.41","-1.06","4277.56","4280.02","4235.67","60705.0","3406904.0","9.82630165E8"
"2015/05/04","4294.77","24.63","0.58","4287.87","4308.78","4282.03","48470.0","2786734.0","9.94818213E8"
"2015/04/30","4270.14","-31.09","-0.72","4284.38","4290.19","4260.48","56103.0","3738514.0","9.89935541E8"
"2015/04/29","4301.23","-15.91","-0.37","4330.05","4332.20","4268.79","66848.0","3739316.0","9.95637613E8"
"2015/04/28","4317.14","-17.80","-0.41","4348.15","4352.98","4311.75","63246.0","3963893.0","9.98310437E8"
"2015/04/27","4334.94","-20.16","-0.46","4374.67","4376.05","4325.07","54361.0","3740130.0","1.003549637E9"
"2015/04/24","4355.10","-9.76","-0.22","4388.03","4413.51","4344.23","90967.0","5424457.0","1.00850303E9"
"2015/04/23","4364.86","72.89","1.70","4317.64","4369.31","4299.56","87953.0","5205493.0","1.014264711E9"
"2015/04/22","4291.97","3.49","0.08","4290.52","4319.68","4270.55","72344.0","4473824.0","9.97655969E8"
"2015/04/21","4288.48","-9.11","-0.21","4307.19","4309.02","4279.45","55137.0","4001391.0","9.96017035E8"
"2015/04/20","4297.59","6.09","0.14","4257.52","4299.33","4257.52","58930.0","4152669.0","9.97013045E8"
"2015/04/17","4291.50","5.02","0.12","4296.22","4297.25","4274.21","61385.0","4099842.0","9.96122313E8"
"2015/04/16","4286.48","34.05","0.80","4282.56","4286.95","4258.20","74607.0","4518723.0","9.96046572E8"
"2015/04/15","4252.43","6.36","0.15","4251.82","4259.51","4235.38","72121.0","4569091.0","9.86068819E8"
"2015/04/14","4246.07","50.08","1.19","4201.44","4246.21","4195.64","114437.0","5548648.0","9.84202936E8"
"2015/04/13","4195.99","30.31","0.73","4179.27","4198.91","4170.98","75811.0","4500976.0","9.74253489E8"
"2015/04/10","4165.68","62.91","1.53","4123.80","4170.43","4121.42","63233.0","3776155.0","9.69331564E8"
"2015/04/09","4102.77","-7.00","-0.17","4109.66","4119.01","4091.88","57170.0","3540515.0","9.55023269E8"
"2015/04/08","4109.77","22.99","0.56","4091.30","4115.04","4086.11","61730.0","3628381.0","9.56119861E8"
"2015/04/07","4086.78","5.19","0.13","4111.97","4112.41","4081.55","49631.0","2986563.0","9.50678984E8"
"2015/04/06","4081.59","-12.82","-0.31","4099.50","4108.50","4081.59","44615.0","2571487.0","9.49702636E8"
"2015/04/03","4094.41","32.79","0.81","4073.20","4096.03","4064.19","36030.0","2122335.0","9.50925704E8"
"2015/04/02","4061.62","-7.35","-0.18","4085.35","4086.30","4057.20","43393.0","3183054.0","9.43776255E8"
"2015/04/01","4068.97","-39.18","-0.95","4096.87","4101.01","4065.04","42619.0","2694434.0","9.45093355E8"
"2015/03/31","4108.15","17.35","0.42","4116.48","4124.77","4090.95","45306.0","2814419.0","9.54331039E8"
"2015/03/30","4090.80","3.88","0.09","4103.01","4105.15","4076.45","39487.0","2360341.0","9.49840601E8"
"2015/03/27","4086.92","-11.29","-0.28","4102.20","4105.00","4079.44","46782.0","3003135.0","9.4771673E8"
"2015/03/26","4098.21","-33.47","-0.81","4101.82","4128.51","4092.76","50881.0","3600372.0","9.50105135E8"
"2015/03/25","4131.68","-3.92","-0.09","4137.12","4144.74","4121.07","53273.0","3260539.0","9.60812012E8"
"2015/03/24","4135.60","-4.17","-0.10","4133.85","4138.50","4113.89","42346.0","2563195.0","9.60622585E8"
"2015/03/23","4139.77","4.29","0.10","4149.72","4152.43","4127.73","45169.0","2803769.0","9.60298754E8"
"2015/03/20","4135.48","-8.76","-0.21","4139.77","4142.85","4111.42","47350.0","3259847.0","9.60445852E8"
"2015/03/19","4144.24","22.28","0.54","4163.08","4163.08","4126.35","56119.0","3696263.0","9.62673378E8"
"2015/03/18","4121.96","-5.42","-0.13","4130.57","4142.50","4119.10","54743.0","3750747.0","9.59229473E8"
"2015/03/17","4127.38","91.00","2.25","4061.40","4127.38","4059.27","53916.0","3470141.0","9.60837283E8"
"2015/03/16","4036.38","-1.19","-0.03","4031.20","4047.71","4025.51","46764.0","3071953.0","9.39215005E8"
"2015/03/13","4037.57","29.16","0.73","4046.04","4053.69","4032.62","42265.0","2782526.0","9.39198764E8"
"2015/03/12","4008.41","-25.11","-0.62","4027.75","4055.55","4008.41","68545.0","4180154.0","8.94114589E8"
"2015/03/11","4033.52","-7.13","-0.18","4011.17","4040.92","4011.17","54007.0","3829169.0","9.01135207E8"
"2015/03/10","4040.65","-21.40","-0.53","4078.15","4083.60","4040.65","46056.0","2932834.0","8.99745215E8"
"2015/03/09","4062.05","-50.40","-1.23","4095.13","4096.96","4060.14","42464.0","2662166.0","9.04039055E8"
"2015/03/06","4112.45","29.08","0.71","4097.15","4112.65","4093.61","50254.0","3159911.0","9.15177999E8"
"2015/03/05","4083.37","-0.59","-0.01","4079.87","4095.18","4074.55","36302.0","2450101.0","9.07609709E8"
"2015/03/04","4083.96","-7.14","-0.17","4093.14","4096.72","4082.35","47071.0","3282866.0","9.0861534E8"
"2015/03/03","4091.10","22.83","0.56","4084.20","4098.68","4078.81","54435.0","3584220.0","9.09544131E8"
"2015/03/02","4068.27","17.64","0.44","4074.52","4079.11","4059.89","59290.0","3875555.0","9.0555824E8"
"2015/02/27","4050.63","-21.57","-0.53","4069.42","4073.11","4046.90","56670.0","3642539.0","8.98512114E8"
"2015/02/26","4072.20","-3.47","-0.09","4074.40","4075.25","4055.22","53858.0","3451996.0","9.0400226E8"
"2015/02/25","4075.67","23.88","0.59","4073.32","4078.64","4062.15","48103.0","3185855.0","9.0538968E8"
"2015/02/24","4051.79","5.60","0.14","4059.75","4064.36","4048.94","40795.0","2811962.0","8.99534246E8"
"2015/02/23","4046.19","13.45","0.33","4063.53","4069.80","4041.81","41190.0","3062831.0","8.985887E8"
"2015/02/17","4032.74","9.10","0.23","4020.58","4039.22","4009.96","40692.0","2541924.0","8.96402002E8"
"2015/02/16","4023.64","0.35","0.01","4029.83","4036.75","4021.03","34256.0","2237112.0","8.9431685E8"
"2015/02/13","4023.29","34.25","0.86","4003.76","4023.29","3999.81","42566.0","2575096.0","8.94788079E8"
"2015/02/12","3989.04","-10.01","-0.25","4001.73","4002.58","3965.38","42957.0","2718340.0","8.8751835E8"
"2015/02/11","3999.05","21.24","0.53","3994.22","4007.47","3985.07","46030.0","2740682.0","8.89562938E8"
"2015/02/10","3977.81","-21.89","-0.55","4005.39","4021.72","3977.81","47792.0","2859179.0","8.86665027E8"
"2015/02/09","3999.70","-25.16","-0.63","4006.79","4015.43","3997.56","47318.0","2968860.0","8.91834313E8"
"2015/02/06","4024.86","4.45","0.11","4028.78","4029.44","4003.35","57666.0","4600980.0","8.94890554E8"
"2015/02/05","4020.41","-34.32","-0.85","4045.58","4047.36","4006.06","49583.0","2534798.0","8.93261322E8"
"2015/02/04","4054.73","21.52","0.53","4060.49","4078.17","4054.73","54068.0","3362842.0","8.99085659E8"
"2015/02/03","4033.21","-5.05","-0.13","4053.36","4053.97","4014.97","54702.0","2966433.0","8.95256363E8"
"2015/02/02","4038.26","15.95","0.40","4023.19","4043.47","4019.86","45563.0","2757735.0","8.96753321E8"
"2015/01/30","4022.31","-19.24","-0.48","4062.17","4062.87","4022.31","59174.0","3820161.0","8.93426449E8"
"2015/01/29","4041.55","-27.43","-0.67","4038.80","4061.63","4027.48","51483.0","3474402.0","8.96009185E8"
"2015/01/28","4068.98","4.65","0.11","4042.06","4072.50","4032.48","56936.0","3415843.0","9.01849353E8"
"2015/01/27","4064.33","31.19","0.77","4045.10","4064.33","4037.92","50259.0","3088779.0","9.01621454E8"
"2015/01/26","4033.14","-4.84","-0.12","4018.21","4035.96","4007.30","45620.0","2653375.0","8.94402154E8"
"2015/01/23","4037.98","35.37","0.88","4054.70","4055.47","4025.01","50810.0","3203521.0","8.952932E8"
"2015/01/22","4002.61","2.71","0.07","4010.36","4025.49","3992.46","47485.0","3008631.0","8.87777813E8"
"2015/01/21","3999.90","16.42","0.41","3979.73","3999.90","3970.41","38991.0","2632071.0","8.87554626E8"
"2015/01/20","3983.48","38.02","0.96","3958.72","3986.80","3958.02","33241.0","2210532.0","8.83747647E8"
"2015/01/19","3945.46","34.07","0.87","3942.78","3967.46","3936.75","38523.0","2166655.0","8.73942879E8"
"2015/01/16","3911.39","-61.58","-1.55","3952.34","3952.34","3902.25","42609.0","2633117.0","8.65573963E8"
"2015/01/15","3972.97","0.85","0.02","3972.32","3983.28","3957.03","37503.0","2655890.0","8.78960357E8"
"2015/01/14","3972.12","-10.06","-0.25","3985.12","3998.44","3969.78","38754.0","2972691.0","8.79214813E8"
"2015/01/13","3982.18","4.06","0.10","3965.60","3989.76","3961.42","40321.0","3028292.0","8.8189311E8"
"2015/01/12","3978.12","-12.52","-0.31","3974.16","3989.75","3972.27","31894.0","1960873.0","8.80428634E8"
"2015/01/09","3990.64","38.46","0.97","3989.42","4008.61","3977.85","43286.0","2607724.0","8.82685675E8"
"2015/01/08","3952.18","60.74","1.56","3917.83","3954.73","3912.60","43908.0","2845147.0","8.74723735E8"
"2015/01/07","3891.44","7.21","0.19","3874.91","3897.93","3871.96","34527.0","2235601.0","8.63561524E8"
"2015/01/06","3884.23","-67.71","-1.71","3904.04","3915.03","3873.13","41917.0","2705628.0","8.61306313E8"
"2015/01/05","3951.94","-11.74","-0.30","3947.24","3958.29","3917.10","39698.0","2397382.0","8.77469125E8"
"2015/01/02","3963.68","20.76","0.53","3941.95","3972.14","3931.85","32129.0","1924466.0","8.79939502E8"
"2014/12/30","3942.92","-41.53","-1.04","3998.65","4003.49","3938.83","33798.0","1934726.0","8.75765454E8"
"2014/12/29","3984.45","-62.22","-1.54","4017.85","4019.04","3984.45","27355.0","1581281.0","8.8383193E8"
"2014/12/26","4046.67","-3.73","-0.09","4050.41","4065.96","4041.45","30840.0","1791185.0","8.97513808E8"
"2014/12/24","4050.40","16.42","0.41","4036.59","4053.66","4026.92","28945.0","1653732.0","8.97380435E8"
"2014/12/23","4033.98","-12.38","-0.31","4043.69","4049.44","4029.39","33830.0","1930551.0","8.9406135E8"
"2014/12/22","4046.36","25.69","0.64","4034.15","4048.39","4015.21","28764.0","1995137.0","8.97050899E8"
"2014/12/19","4020.67","59.04","1.49","4009.21","4027.97","3995.27","37069.0","2484107.0","8.9023525E8"
"2014/12/18","3961.63","2.07","0.05","3999.75","4004.65","3931.29","38529.0","2373884.0","8.74386099E8"
"2014/12/17","3959.56","-13.84","-0.35","3991.91","3991.91","3959.56","41886.0","2615745.0","8.73782598E8"
"2014/12/16","3973.40","-32.47","-0.81","3978.12","4009.24","3966.34","47922.0","2772933.0","8.77325002E8"
"2014/12/15","4005.87","2.18","0.05","3962.70","4006.46","3954.21","36170.0","2356048.0","8.84426032E8"
"2014/12/12","4003.69","19.44","0.49","3998.08","4014.69","3986.39","37758.0","2383718.0","8.84807871E8"
"2014/12/11","3984.25","-65.10","-1.61","4012.23","4032.04","3984.25","45173.0","3093866.0","8.81693969E8"
"2014/12/10","4049.35","-61.44","-1.49","4096.89","4102.20","4048.07","37313.0","2512711.0","8.96017404E8"
"2014/12/09","4110.79","-17.65","-0.43","4121.71","4122.61","4107.15","52050.0","2394225.0","9.10025883E8"
"2014/12/08","4128.44","-18.05","-0.44","4151.35","4153.93","4122.20","29171.0","1960949.0","9.12018841E8"
"2014/12/05","4146.49","3.00","0.07","4140.02","4151.97","4137.24","55515.0","2285434.0","9.15236468E8"
"2014/12/04","4143.49","42.99","1.05","4114.98","4147.93","4114.69","38043.0","2327944.0","9.14710039E8"
"2014/12/03","4100.50","1.90","0.05","4106.46","4118.55","4094.07","30637.0","1879069.0","9.05940094E8"
"2014/12/02","4098.60","-4.50","-0.11","4094.81","4103.71","4079.48","36686.0","2248255.0","9.04958185E8"
"2014/12/01","4103.10","-39.36","-0.95","4111.11","4112.24","4092.31","45211.0","2899836.0","9.06047691E8"
"2014/11/28","4142.46","2.36","0.06","4139.34","4145.97","4126.54","42920.0","2481883.0","9.13306693E8"
"2014/11/27","4140.10","7.18","0.17","4151.50","4154.23","4134.46","64384.0","4048272.0","9.1092071E8"
"2014/11/26","4132.92","3.65","0.09","4140.38","4140.38","4116.87","39237.0","2433798.0","9.06118863E8"
"2014/11/25","4129.27","-1.93","-0.05","4141.35","4143.17","4126.51","61524.0","4143787.0","9.04978544E8"
"2014/11/24","4131.20","46.99","1.15","4128.90","4138.01","4123.09","58865.0","3787299.0","9.06396532E8"
"2014/11/21","4084.21","11.96","0.29","4088.77","4095.48","4073.86","43135.0","2634574.0","8.98596178E8"
"2014/11/20","4072.25","-22.52","-0.55","4078.40","4085.53","4060.60","51408.0","2944836.0","8.94972661E8"
"2014/11/19","4094.77","-6.10","-0.15","4115.23","4115.23","4077.12","47019.0","3245533.0","8.91954271E8"
"2014/11/18","4100.87","35.69","0.88","4081.53","4106.25","4081.53","35698.0","2469460.0","9.01237824E8"
"2014/11/17","4065.18","-0.71","-0.02","4058.28","4077.05","4046.74","37044.0","2529846.0","8.92228089E8"
"2014/11/14","4065.89","-34.15","-0.83","4094.61","4094.61","4053.25","39677.0","2578098.0","8.92318121E8"
"2014/11/13","4100.04","-12.03","-0.29","4118.20","4126.29","4084.43","37520.0","2480180.0","8.99188948E8"
"2014/11/12","4112.07","15.07","0.37","4106.13","4130.36","4097.60","46241.0","3046721.0","9.03291313E8"
"2014/11/11","4097.00","3.51","0.09","4093.45","4107.85","4085.13","42564.0","2969560.0","9.01329721E8"
"2014/11/10","4093.49","44.18","1.09","4075.61","4108.09","4074.40","40813.0","3077964.0","9.01177641E8"
"2014/11/07","4049.31","-0.68","-0.02","4044.42","4062.55","4035.87","39032.0","2562381.0","8.88965685E8"
"2014/11/06","4049.99","24.95","0.62","4028.21","4057.45","4011.14","46608.0","2958098.0","8.88314057E8"
"2014/11/05","4025.04","-11.07","-0.27","4043.03","4056.91","4018.92","45828.0","2798472.0","8.84225186E8"
"2014/11/04","4036.11","-34.61","-0.85","4064.67","4081.67","4024.91","52303.0","3438151.0","8.86958577E8"
"2014/11/03","4070.72","-34.34","-0.84","4092.47","4094.10","4059.71","42835.0","3035325.0","8.94583778E8"
"2014/10/31","4105.06","14.20","0.35","4098.11","4109.84","4073.05","51440.0","4093590.0","9.0140336E8"
"2014/10/30","4090.86","-6.18","-0.15","4088.08","4096.18","4062.91","46066.0","3501756.0","8.95931327E8"
"2014/10/29","4097.04","86.08","2.15","4043.20","4098.28","4026.13","65111.0","3808980.0","8.94359158E8"
"2014/10/28","4010.96","-9.45","-0.24","4029.06","4032.32","4005.28","40013.0","2441669.0","8.75525046E8"
"2014/10/27","4020.41","25.19","0.63","4015.88","4038.21","4014.46","43997.0","2614830.0","8.78410589E8"
"2014/10/24","3995.22","-15.15","-0.38","4031.25","4031.25","3972.29","60115.0","3610996.0","8.75322939E8"
"2014/10/23","4010.37","-14.62","-0.36","4012.33","4039.21","3992.31","36406.0","2719140.0","8.77183094E8"
"2014/10/22","4024.99","36.27","0.91","4035.68","4035.95","3995.62","39113.0","2799770.0","8.8127106E8"
"2014/10/21","3988.72","-37.12","-0.92","4007.52","4007.52","3976.75","40573.0","2891927.0","8.72622044E8"
"2014/10/20","4025.84","68.32","1.73","3996.75","4031.13","3993.42","32849.0","2217838.0","8.80544145E8"
"2014/10/17","3957.52","-42.65","-1.07","4011.64","4012.56","3951.74","46402.0","3047153.0","8.66083416E8"
"2014/10/16","4000.17","-13.63","-0.34","3983.90","4007.90","3973.03","42521.0","3179025.0","8.75262467E8"
